front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
tückisch,treacherous; pernicious,tückisch,ADJ,,,,,treacherous; pernicious,dictionary-en,"Hin und wieder fing er einen Satz auf wie: »Ruhm ist ein tückischer Begleiter, Harry«, oder: »Berühmt sein heißt, ruhmreich zu handeln, merken Sie sich das.","Hin und wieder fing er einen Satz auf wie: »Ruhm ist ein {{c1::tückischer}} Begleiter, Harry«, oder: »Berühmt sein heißt, ruhmreich zu handeln, merken Sie sich das.",2,02_harry_potter_und_die_kammer_des_schreckens
türkisfarben,turquoise-colored (in der Farbe Türkis),türkisfarben,ADJ,,,,,turquoise-colored (in der Farbe Türkis),dictionary-en,Tadellos gekleidet war dagegen Gilderoy Lockhart mit seinem wehenden türkisfarbenen Umhang.,Tadellos gekleidet war dagegen Gilderoy Lockhart mit seinem wehenden {{c1::türkisfarbenen}} Umhang.,3,02_harry_potter_und_die_kammer_des_schreckens
türkisgrün,turquoise-green,türkisgrün,ADJ,,,,,turquoise-green,heuristic-compound-split,"Ron lehnte sich aus dem hinteren Seitenfenster eines alten, türkisgrünen Autos, das mitten in der Luft geparkt war.","Ron lehnte sich aus dem hinteren Seitenfenster eines alten, {{c1::türkisgrünen}} Autos, das mitten in der Luft geparkt war.",2,02_harry_potter_und_die_kammer_des_schreckens
umherflatterndem,,umherflatterndem,ADJ,,,,,,,Mit ziellos umherflatterndem Arm schwang er sich aufs Bett.,Mit ziellos {{c1::umherflatterndem}} Arm schwang er sich aufs Bett.,1,02_harry_potter_und_die_kammer_des_schreckens
umherpendelnd,,umherpendelnd,ADJ,,,,,,,Colin Creevey raste mit wild umherpendelnder Kamera die Wendeltreppe herunter.,Colin Creevey raste mit wild {{c1::umherpendelnder}} Kamera die Wendeltreppe herunter.,1,02_harry_potter_und_die_kammer_des_schreckens
umherschlackernd,,umherschlackernd,ADJ,,,,,,,"Nun kam Mrs Weasley angehüpft, an der einen Hand die wild umherschlackernde Handtasche, an der anderen Ginny.","Nun kam Mrs Weasley angehüpft, an der einen Hand die wild {{c1::umherschlackernde}} Handtasche, an der anderen Ginny.",1,02_harry_potter_und_die_kammer_des_schreckens
unauslöschlich,,unauslöschlich,ADJ,,,,,,,"Doch er verstummte, denn ein unauslöschlicher Zweifel tauchte abermals in seinen Gedanken auf.","Doch er verstummte, denn ein {{c1::unauslöschlicher}} Zweifel tauchte abermals in seinen Gedanken auf.",1,02_harry_potter_und_die_kammer_des_schreckens
unbefugt,"unauthorized (keine Befugnis, kein Recht, keine Bevollmächtigung zu etwas besitzend)",unbefugt,ADJ,,,,,"unauthorized (keine Befugnis, kein Recht, keine Bevollmächtigung zu etwas besitzend)",dictionary-en,Abteilung für unbefugte Zauberei,Abteilung für {{c1::unbefugte}} Zauberei,1,02_harry_potter_und_die_kammer_des_schreckens
unbeholfen,"clumsy (mit schlechter körperlicher Koordination, auch übertragen: mit wenig Geschick); awkward (mit schlechter körperlicher Koordination, auch übertragen: mit wenig Geschick)",unbeholfen,ADJ,,,,,"clumsy (mit schlechter körperlicher Koordination, auch übertragen: mit wenig Geschick); awkward (mit schlechter körperlicher Koordination, auch übertragen: mit wenig Geschick)",dictionary-en,"»Alles in Ordnung«, sagte sie, während er sich mit der linken Hand unbeholfen Haferbrei in den Mund löffelte.","»Alles in Ordnung«, sagte sie, während er sich mit der linken Hand {{c1::unbeholfen}} Haferbrei in den Mund löffelte.",1,02_harry_potter_und_die_kammer_des_schreckens
unbewegt,,unbewegt,ADJ,,,,,,,"Doch Harry schloss aus der unbewegten Miene Hermines, dass sie das Gleiche dachte wie er.","Doch Harry schloss aus der {{c1::unbewegten}} Miene Hermines, dass sie das Gleiche dachte wie er.",1,02_harry_potter_und_die_kammer_des_schreckens
undeutlich,"indistinct (nicht deutlich wahrnehmbar); vague (nicht exakt, nur vage)",undeutlich,ADJ,,,,,"indistinct (nicht deutlich wahrnehmbar); vague (nicht exakt, nur vage)",dictionary-en,Harry gab einen undeutlichen Kehllaut von sich und hastete dann Ron und Hermine nach.,Harry gab einen {{c1::undeutlichen}} Kehllaut von sich und hastete dann Ron und Hermine nach.,1,02_harry_potter_und_die_kammer_des_schreckens
undurchdringlich,"impenetrable (so dicht oder so verschlossen, dass man nicht durchdringen, eindringen oder durchkommen kann)",undurchdringlich,ADJ,,,,,"impenetrable (so dicht oder so verschlossen, dass man nicht durchdringen, eindringen oder durchkommen kann)",dictionary-en,Einen Augenblick später war er allein und starrte auf eine undurchdringliche Wand aus herabgestürzten Felsstücken.,Einen Augenblick später war er allein und starrte auf eine {{c1::undurchdringliche}} Wand aus herabgestürzten Felsstücken.,1,02_harry_potter_und_die_kammer_des_schreckens
unfallträchtig,accident-(vorfall-pregnant,unfallträchtig,ADJ,,,,,accident-(vorfall-pregnant,heuristic-compound-split,"Neville war ein rundgesichtiger und unfallträchtiger Junge mit dem schlechtesten Gedächtnis von allen Menschen, die Harry jemals kennen gelernt hatte.","Neville war ein rundgesichtiger und {{c1::unfallträchtiger}} Junge mit dem schlechtesten Gedächtnis von allen Menschen, die Harry jemals kennen gelernt hatte.",1,02_harry_potter_und_die_kammer_des_schreckens
unfähig,incapable; incompetent,unfähig,ADJ,,,,,incapable; incompetent,dictionary-en,"Und während Madam Pomfrey noch über gefährliche Sportarten und unfähige Lehrer schimpfte, zog sie sich zurück und überließ es Ron und Hermine, Harry zu helfen, etwas Wasser hinunterzuwürgen.","Und während Madam Pomfrey noch über gefährliche Sportarten und {{c1::unfähige}} Lehrer schimpfte, zog sie sich zurück und überließ es Ron und Hermine, Harry zu helfen, etwas Wasser hinunterzuwürgen.",1,02_harry_potter_und_die_kammer_des_schreckens
ungläubig,"disbelieving (etwas nicht für wahr haltend, seine Bedenken habend, seine Zweifel ausdrückend); unbelieving (etwas nicht für wahr haltend, seine Bedenken habend, seine Zweifel ausdrückend)",ungläubig,ADJ,,,,,"disbelieving (etwas nicht für wahr haltend, seine Bedenken habend, seine Zweifel ausdrückend); unbelieving (etwas nicht für wahr haltend, seine Bedenken habend, seine Zweifel ausdrückend)",dictionary-en,Ron starrte Lockhart inzwischen mit ungläubiger Miene an;,Ron starrte Lockhart inzwischen mit {{c1::ungläubiger}} Miene an;,3,02_harry_potter_und_die_kammer_des_schreckens
unglücklich,"unhappy (traurig, deprimiert, bedrückt)",unglücklich,ADJ,,,,,"unhappy (traurig, deprimiert, bedrückt)",dictionary-en,"Harry, Ron und Hermine wussten schon seit langem von Hagrids unglücklicher Vorliebe für große und monströse Geschöpfe.","Harry, Ron und Hermine wussten schon seit langem von Hagrids {{c1::unglücklicher}} Vorliebe für große und monströse Geschöpfe.",2,02_harry_potter_und_die_kammer_des_schreckens
ungut,unpleasant (in Redensarten: schlecht),ungut,ADJ,,,,,unpleasant (in Redensarten: schlecht),dictionary-en,"»Wenn ich etwas dazu sagen darf, Direktor«, sagte Snape aus dem Schatten heraus, und Harrys ungute Vorahnung verstärkte sich;","»Wenn ich etwas dazu sagen darf, Direktor«, sagte Snape aus dem Schatten heraus, und Harrys {{c1::ungute}} Vorahnung verstärkte sich;",1,02_harry_potter_und_die_kammer_des_schreckens
unlösbar,indissoluble (eine feste Verbindung aufweisend); insoluble (zu keinem Resultat führend),unlösbar,ADJ,,,,,indissoluble (eine feste Verbindung aufweisend); insoluble (zu keinem Resultat führend),dictionary-en,"Erschöpft, mit knurrendem Magen und den Kopf voller unlösbarer Probleme, versank Harry in einen unruhigen Schlaf","Erschöpft, mit knurrendem Magen und den Kopf voller {{c1::unlösbarer}} Probleme, versank Harry in einen unruhigen Schlaf",1,02_harry_potter_und_die_kammer_des_schreckens
unpassend,"inconvenient (Situation: nicht passend, ungünstig); improper (Situation: nicht passend, ungünstig)",unpassend,ADJ,,,,,"inconvenient (Situation: nicht passend, ungünstig); improper (Situation: nicht passend, ungünstig)",dictionary-en,In den unpassendsten Momenten stieß er prasselnd Funken aus.,In den {{c1::unpassendsten}} Momenten stieß er prasselnd Funken aus.,1,02_harry_potter_und_die_kammer_des_schreckens
unrühmlich,,unrühmlich,ADJ,,,,,,,Seit der unrühmlichen Geschichte mit den Wichteln hatte Professor Lockhart keine lebenden Geschöpfe mehr in den Unterricht gebracht.,Seit der {{c1::unrühmlichen}} Geschichte mit den Wichteln hatte Professor Lockhart keine lebenden Geschöpfe mehr in den Unterricht gebracht.,1,02_harry_potter_und_die_kammer_des_schreckens
unschuldig,"innocent (ohne Schuld, nicht schuldig); virginal (moralisch und sittlich rein, zur Sünde unfähig)",unschuldig,ADJ,,,,,"innocent (ohne Schuld, nicht schuldig); virginal (moralisch und sittlich rein, zur Sünde unfähig)",dictionary-en,"Sollte noch irgendetwas davon in unschuldige Hände fallen, denke ich, dass Arthur Weasley die Spur zu Ihnen verfolgen wird ...«","Sollte noch irgendetwas davon in {{c1::unschuldige}} Hände fallen, denke ich, dass Arthur Weasley die Spur zu Ihnen verfolgen wird ...«",1,02_harry_potter_und_die_kammer_des_schreckens
unschätzbar,incalculable (außerordentlich groß oder wichtig); indispensable (außerordentlich groß oder wichtig),unschätzbar,ADJ,,,,,incalculable (außerordentlich groß oder wichtig); indispensable (außerordentlich groß oder wichtig),dictionary-en,"Er hielt Harrys eklige Socke empor und musterte sie, als wäre sie ein unschätzbares Geschenk.","Er hielt Harrys eklige Socke empor und musterte sie, als wäre sie ein {{c1::unschätzbares}} Geschenk.",1,02_harry_potter_und_die_kammer_des_schreckens
unterernährt,malnourished; undernourished,unterernährt,ADJ,,,,,malnourished; undernourished,dictionary-en,"Madam Pince, die Bibliothekarin, war eine dürre, reizbare Gestalt, die aussah wie ein unterernährter Geier.","Madam Pince, die Bibliothekarin, war eine dürre, reizbare Gestalt, die aussah wie ein {{c1::unterernährter}} Geier.",1,02_harry_potter_und_die_kammer_des_schreckens
untergehende,enterprise-(wirtschaft:-gesellschaft-(amtsdeutsch,untergehende,ADJ,,,,,enterprise-(wirtschaft:-gesellschaft-(amtsdeutsch,heuristic-compound-split,"Sie tauchte unter den Tisch, um die Schale aufzuheben, und als sie wieder hochkam, glühte ihr Gesicht wie die untergehende Sonne.","Sie tauchte unter den Tisch, um die Schale aufzuheben, und als sie wieder hochkam, glühte ihr Gesicht wie die {{c1::untergehende}} Sonne.",1,02_harry_potter_und_die_kammer_des_schreckens
untersetzt,thickset (dick und zugleich von eher geringer Körpergröße),untersetzt,ADJ,,,,,thickset (dick und zugleich von eher geringer Körpergröße),dictionary-en,Professor Sprout war eine untersetzte kleine Hexe mit einem Flickenhut auf ihrem windzerzausten Haar;,Professor Sprout war eine {{c1::untersetzte}} kleine Hexe mit einem Flickenhut auf ihrem windzerzausten Haar;,1,02_harry_potter_und_die_kammer_des_schreckens
unterzeichnete,,unterzeichnete,ADJ,,,,,,,"»Ich habe hier allerdings eine von Professor Snape persönlich unterzeichnete Erklärung: »Ich, Professor S. Snape, erteile dem Slytherin-Team die Erlaubnis, am heutigen Tage auf dem Quidditch-Feld zu trainieren aufgrund der Notwendigkeit, ihren neuen Sucher auszubilden.«","»Ich habe hier allerdings eine von Professor Snape persönlich {{c1::unterzeichnete}} Erklärung: »Ich, Professor S. Snape, erteile dem Slytherin-Team die Erlaubnis, am heutigen Tage auf dem Quidditch-Feld zu trainieren aufgrund der Notwendigkeit, ihren neuen Sucher auszubilden.«",1,02_harry_potter_und_die_kammer_des_schreckens
uralt,ancient (sehr alt); very old (sehr alt),uralt,ADJ,,,,,ancient (sehr alt); very old (sehr alt),dictionary-en,"Dieser uralte Hut, fleckig, rissig und Schmutzig, verteilte alljährlich die neuen Schüler auf die vier Häuser von Hogwarts (Gryffindor, Hufflepuff, Ravenclaw und Slytherin).","Dieser {{c1::uralte}} Hut, fleckig, rissig und Schmutzig, verteilte alljährlich die neuen Schüler auf die vier Häuser von Hogwarts (Gryffindor, Hufflepuff, Ravenclaw und Slytherin).",2,02_harry_potter_und_die_kammer_des_schreckens
ursprünglich,aboriginal; initial,ursprünglich,ADJ,,,,,aboriginal; initial,dictionary-en,"»Sie wird verwendet, um Verwandelte oder Verfluchte in ihren ursprünglichen Zustand zurückzuversetzen.«","»Sie wird verwendet, um Verwandelte oder Verfluchte in ihren {{c1::ursprünglichen}} Zustand zurückzuversetzen.«",2,02_harry_potter_und_die_kammer_des_schreckens
verbissenen,association-bite,verbissenen,ADJ,,,,,association-bite,heuristic-compound-split,"Er lieferte ihnen immer noch einen verbissenen Kampf, »Zurücktreten«, sagte Lockhart und rollte seine jadegrünen Ärmel hoch.","Er lieferte ihnen immer noch einen {{c1::verbissenen}} Kampf, »Zurücktreten«, sagte Lockhart und rollte seine jadegrünen Ärmel hoch.",1,02_harry_potter_und_die_kammer_des_schreckens
verblassende,fading,verblassende,ADJ,,,,,fading,heuristic-participle,"Aus dem nächsten Stockwerk, aus weiter Ferne, hörte er die verblassende Stimme: »...","Aus dem nächsten Stockwerk, aus weiter Ferne, hörte er die {{c1::verblassende}} Stimme: »...",1,02_harry_potter_und_die_kammer_des_schreckens
verbliebenen,verb-(linguistik:-wort-nice-(liebenswürdig,verbliebenen,ADJ,,,,,verb-(linguistik:-wort-nice-(liebenswürdig,heuristic-compound-split,"»Das ist doch unglaublich!«, brüllte Ron, als einer der verbliebenen Wichtel ihn ins Ohr biss.","»Das ist doch unglaublich!«, brüllte Ron, als einer der {{c1::verbliebenen}} Wichtel ihn ins Ohr biss.",1,02_harry_potter_und_die_kammer_des_schreckens
verblüffenden,amazing; baffling,verblüffenden,ADJ,,,,,amazing; baffling,heuristic-participle,"Kwikzaubern ist ein völlig neu entwickelter, garantiert erfolgreicher, einfach aufgebauter Kurs mit verblüffenden Erfolgen.","Kwikzaubern ist ein völlig neu entwickelter, garantiert erfolgreicher, einfach aufgebauter Kurs mit {{c1::verblüffenden}} Erfolgen.",1,02_harry_potter_und_die_kammer_des_schreckens
verborgen,"hidden (aufgrund der versteckten, abgelegenen Lage schwer zu erreichen oder zu finden)",verborgen,ADJ,,,,,"hidden (aufgrund der versteckten, abgelegenen Lage schwer zu erreichen oder zu finden)",dictionary-en,"»Oooh, er könnte verborgene Kräfte besitzen«, sagte Hermine begeistert.","»Oooh, er könnte {{c1::verborgene}} Kräfte besitzen«, sagte Hermine begeistert.",1,02_harry_potter_und_die_kammer_des_schreckens
verbrannt,"adust (durch Feuer oder Hitze zerstört, beschädigt oder ungenießbar gemacht); burnt (durch Feuer oder Hitze zerstört, beschädigt oder ungenießbar gemacht)",verbrannt,ADJ,,,,,"adust (durch Feuer oder Hitze zerstört, beschädigt oder ungenießbar gemacht); burnt (durch Feuer oder Hitze zerstört, beschädigt oder ungenießbar gemacht)",dictionary-en,"Auf schönen Silberplatten lagen riesige verdorbene Fische, rabenschwarze verbrannte Kuchen häuften sich auf Tellern;","Auf schönen Silberplatten lagen riesige verdorbene Fische, rabenschwarze {{c1::verbrannte}} Kuchen häuften sich auf Tellern;",3,02_harry_potter_und_die_kammer_des_schreckens
verbreitet,popular (bei sehr vielen Menschen oder in sehr vielen Fällen zu finden seiend),verbreitet,ADJ,,,,,popular (bei sehr vielen Menschen oder in sehr vielen Fällen zu finden seiend),dictionary-en,»Es ist keine sehr verbreitete Gabe.,»Es ist keine sehr {{c1::verbreitete}} Gabe.,1,02_harry_potter_und_die_kammer_des_schreckens
verdorben,"bad (als Essen schlecht geworden, als Lebensmittel nicht mehr zum Verzehr geeignet); off (als Essen schlecht geworden, als Lebensmittel nicht mehr zum Verzehr geeignet)",verdorben,ADJ,,,,,"bad (als Essen schlecht geworden, als Lebensmittel nicht mehr zum Verzehr geeignet); off (als Essen schlecht geworden, als Lebensmittel nicht mehr zum Verzehr geeignet)",dictionary-en,"Auf schönen Silberplatten lagen riesige verdorbene Fische, rabenschwarze verbrannte Kuchen häuften sich auf Tellern;","Auf schönen Silberplatten lagen riesige {{c1::verdorbene}} Fische, rabenschwarze verbrannte Kuchen häuften sich auf Tellern;",1,02_harry_potter_und_die_kammer_des_schreckens
verdorrter,,verdorrter,ADJ,,,,,,,Harry ging mit einem Arm voll verdorrter Stiele hinüber zum Komposthaufen.,Harry ging mit einem Arm voll {{c1::verdorrter}} Stiele hinüber zum Komposthaufen.,1,02_harry_potter_und_die_kammer_des_schreckens
verdächtig,doubtful (in einem Verdacht stehend); suspicious (in einem Verdacht stehend),verdächtig,ADJ,,,,,doubtful (in einem Verdacht stehend); suspicious (in einem Verdacht stehend),dictionary-en,"»Potter und seine Freunde waren vielleicht nur zur falschen Zeit am falschen Ort«, sagte er, und seine Lippen kräuselten sich in einem Anflug von Häme, als ob er dies bezweifelte, »aber wir haben hier eine Reihe von verdächtigen Umständen.","»Potter und seine Freunde waren vielleicht nur zur falschen Zeit am falschen Ort«, sagte er, und seine Lippen kräuselten sich in einem Anflug von Häme, als ob er dies bezweifelte, »aber wir haben hier eine Reihe von {{c1::verdächtigen}} Umständen.",4,02_harry_potter_und_die_kammer_des_schreckens
vereinzelt,sporadic (nur in sehr geringer Zahl und verstreut vorkommend),vereinzelt,ADJ,,,,,sporadic (nur in sehr geringer Zahl und verstreut vorkommend),dictionary-en,"Der Erbe von Slytherin, das Monster von Slytherin - warum werfen sie nicht einfach alle Slytherins raus?«, polterte er unter Kopfnicken und vereinzeltem Beifall der Umstehenden.","Der Erbe von Slytherin, das Monster von Slytherin - warum werfen sie nicht einfach alle Slytherins raus?«, polterte er unter Kopfnicken und {{c1::vereinzeltem}} Beifall der Umstehenden.",1,02_harry_potter_und_die_kammer_des_schreckens
