front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
niedrig,"low (sinnlich, physisch: unten befindlich, tief gelegen, nicht hoch); low (übertragen: von geringem Ausmaß, von geringem Grade)",niedrig,ADJ,,,,,"low (sinnlich, physisch: unten befindlich, tief gelegen, nicht hoch); low (übertragen: von geringem Ausmaß, von geringem Grade)",dictionary-en,"»Ja, Ja, das ist alles sehr traurig, aber reiß dich zusammen, Hagrid, oder man wird uns entdecken«, flüsterte Professor McGonagall und klopfte Hagrid behutsam auf den Arm, während Dumbledore über die niedrige Gartenmauer stieg und zum Vordereingang trat.","»Ja, Ja, das ist alles sehr traurig, aber reiß dich zusammen, Hagrid, oder man wird uns entdecken«, flüsterte Professor McGonagall und klopfte Hagrid behutsam auf den Arm, während Dumbledore über die {{c1::niedrige}} Gartenmauer stieg und zum Vordereingang trat.",2,01_harry_potter_und_der_stein_der_weisen
normal,normal (vorhandenen Normen entsprechend),normal,ADJ,,,,,normal (vorhandenen Normen entsprechend),dictionary-en,"Hagrid schien zwar zu wissen, wo er hinwollte, doch offensichtlich war er es nicht gewohnt, auf normalem Weg dorthin zu gelangen.","Hagrid schien zwar zu wissen, wo er hinwollte, doch offensichtlich war er es nicht gewohnt, auf {{c1::normalem}} Weg dorthin zu gelangen.",3,01_harry_potter_und_der_stein_der_weisen
norwegisch,Norwegian (zum Volk der Norweger gehörig); Norwegian (zu Norwegen gehörig),norwegisch,ADJ,,,,,Norwegian (zum Volk der Norweger gehörig); Norwegian (zu Norwegen gehörig),dictionary-en,"Norbert, der Norwegische Stachelbuckel","Norbert, der {{c1::Norwegische}} Stachelbuckel",4,01_harry_potter_und_der_stein_der_weisen
nur'n,,nur'n,ADJ,,,,,,,"»Slytherin im Ballbesitz - Flint mit dem Quaffel - vorbei an Spinnet - vorbei an Bell - der Quaffel trifft ihn hart im Gesicht, hat ihm hoffentlich die Nase gebrochen - nur'n Scherz, Professor - Tor für Slytherin - o nein ...«","»Slytherin im Ballbesitz - Flint mit dem Quaffel - vorbei an Spinnet - vorbei an Bell - der Quaffel trifft ihn hart im Gesicht, hat ihm hoffentlich die Nase gebrochen - {{c1::nur'n}} Scherz, Professor - Tor für Slytherin - o nein ...«",1,01_harry_potter_und_der_stein_der_weisen
nächst,next (in einer Reihenfolge nach dem aktuellen folgend),nächst,ADJ,,,,,next (in einer Reihenfolge nach dem aktuellen folgend),dictionary-en,"»was, meinst du, kommt als Nächstes?«","»was, meinst du, kommt als {{c1::Nächstes}}?«",1,01_harry_potter_und_der_stein_der_weisen
nächtlich,"nightly (die Nacht betreffend, während der/jeder Nacht stattfindend); nocturnal (die Nacht betreffend, während der/jeder Nacht stattfindend)",nächtlich,ADJ,,,,,"nightly (die Nacht betreffend, während der/jeder Nacht stattfindend); nocturnal (die Nacht betreffend, während der/jeder Nacht stattfindend)",dictionary-en,Die fette Dame war zu einem nächtlichen Besuch ausgegangen und Hermine war aus dem Gryffindor-Turm ausgesperrt.,Die fette Dame war zu einem {{c1::nächtlichen}} Besuch ausgegangen und Hermine war aus dem Gryffindor-Turm ausgesperrt.,1,01_harry_potter_und_der_stein_der_weisen
ober-,top (nur attributiv: sich über etwas befindend); topmost (nur attributiv: sich über etwas befindend),ober-,ADJ,,,,,top (nur attributiv: sich über etwas befindend); topmost (nur attributiv: sich über etwas befindend),dictionary-en,"Dasselbe geschah inmitten eines umgepflügten Ackers, auf halbem Weg über eine Hängebrücke und auf der obersten Ebene eines mehrstöckigen Parkhauses.","Dasselbe geschah inmitten eines umgepflügten Ackers, auf halbem Weg über eine Hängebrücke und auf der {{c1::obersten}} Ebene eines mehrstöckigen Parkhauses.",7,01_harry_potter_und_der_stein_der_weisen
offen,"open (nicht geschlossen, zum Beispiel als Zustandsbeschreibung einer Eingangsmöglichkeit)",offen,ADJ,,,,,"open (nicht geschlossen, zum Beispiel als Zustandsbeschreibung einer Eingangsmöglichkeit)",dictionary-en,"sie deuteten in die Lüfte und verfolgten mit offenen Mündern, wie eine Eule nach der andern über ihre Köpfe hinwegflog.","sie deuteten in die Lüfte und verfolgten mit {{c1::offenen}} Mündern, wie eine Eule nach der andern über ihre Köpfe hinwegflog.",17,01_harry_potter_und_der_stein_der_weisen
offiziell,official (von einer dazu befugten Person oder Stelle ausgehend); officially (von einer dazu befugten Person oder Stelle ausgehend),offiziell,ADJ,,,,,official (von einer dazu befugten Person oder Stelle ausgehend); officially (von einer dazu befugten Person oder Stelle ausgehend),dictionary-en,"»Wir sagen Ihnen allerdings nicht, was drin war, also halten Sie Ihre Nasen da raus, falls Sie wissen, was gut für Sie ist«, sagte ein offizieller Koboldsprecher von Gringotts heute Nachmittag.","»Wir sagen Ihnen allerdings nicht, was drin war, also halten Sie Ihre Nasen da raus, falls Sie wissen, was gut für Sie ist«, sagte ein {{c1::offizieller}} Koboldsprecher von Gringotts heute Nachmittag.",1,01_harry_potter_und_der_stein_der_weisen
ohrenbetäubend,deafening (sehr laut); earsplitting (sehr laut),ohrenbetäubend,ADJ,,,,,deafening (sehr laut); earsplitting (sehr laut),dictionary-en,"Die Schlange schüttelte den Kopf, und plötzlich erschallte hinter Harry ein ohrenbetäubendes Rufen, das sie beide zusammenzucken ließ:","Die Schlange schüttelte den Kopf, und plötzlich erschallte hinter Harry ein {{c1::ohrenbetäubendes}} Rufen, das sie beide zusammenzucken ließ:",3,01_harry_potter_und_der_stein_der_weisen
orangefarben,orange-coloured (eine Farbe zwischen gelb und rot habend; British); orange-colored (eine Farbe zwischen gelb und rot habend),orangefarben,ADJ,,,,,orange-coloured (eine Farbe zwischen gelb und rot habend; British); orange-colored (eine Farbe zwischen gelb und rot habend),dictionary-en,"Die Jungen in Smeltings trugen kastanienbraune Fräcke, orangefarbene Knickerbocker-Hosen und flache Strohhüte, die sie »Kreissägen« nannten.","Die Jungen in Smeltings trugen kastanienbraune Fräcke, {{c1::orangefarbene}} Knickerbocker-Hosen und flache Strohhüte, die sie »Kreissägen« nannten.",1,01_harry_potter_und_der_stein_der_weisen
orangerot,,orangerot,ADJ,,,,,,,"Ein andermal hatte Tante Petunia versucht, ihn in einen ekligen alten Pulli von Dudley zu zwängen (braun mit orangeroten Bommeln).","Ein andermal hatte Tante Petunia versucht, ihn in einen ekligen alten Pulli von Dudley zu zwängen (braun mit {{c1::orangeroten}} Bommeln).",2,01_harry_potter_und_der_stein_der_weisen
panisch,,panisch,ADJ,,,,,,,"Mit Siegesröte auf den Gesichtern rannten sie los, den Gang zurück, doch als sie die Ecke erreichten, hörten sie etwas, das ihre Herzen stillstehen ließ - einen schrillen, panischen Entsetzensschrei - und er kam aus dem Raum, den sie gerade abgeschlossen hatten.","Mit Siegesröte auf den Gesichtern rannten sie los, den Gang zurück, doch als sie die Ecke erreichten, hörten sie etwas, das ihre Herzen stillstehen ließ - einen schrillen, {{c1::panischen}} Entsetzensschrei - und er kam aus dem Raum, den sie gerade abgeschlossen hatten.",3,01_harry_potter_und_der_stein_der_weisen
parteiisch,partial (einseitig für eine Person oder Gruppe eingestellt); biased (einseitig für eine Person oder Gruppe eingestellt),parteiisch,ADJ,,,,,partial (einseitig für eine Person oder Gruppe eingestellt); biased (einseitig für eine Person oder Gruppe eingestellt),dictionary-en,"Die Vorstellung, sie könnten Slytherin in der Hausmeisterschaft überholen, war traumhaft, denn seit fast sieben Jahren hatte das keine Mannschaft mehr geschafft, doch würde ein so parteiischer Schiedsrichter das zulassen?","Die Vorstellung, sie könnten Slytherin in der Hausmeisterschaft überholen, war traumhaft, denn seit fast sieben Jahren hatte das keine Mannschaft mehr geschafft, doch würde ein so {{c1::parteiischer}} Schiedsrichter das zulassen?",1,01_harry_potter_und_der_stein_der_weisen
peinlich,"awkward (beschämend, unangenehm); embarrassing (beschämend, unangenehm)",peinlich,ADJ,,,,,"awkward (beschämend, unangenehm); embarrassing (beschämend, unangenehm)",dictionary-en,Es gab eine sehr peinliche Pause.,Es gab eine sehr {{c1::peinliche}} Pause.,1,01_harry_potter_und_der_stein_der_weisen
peitschendem,,peitschendem,ADJ,,,,,,,"VT stieg auf den Besen, stieß sich heftig vom Boden ab und schoss mit wehendem Haar und in der Luft peitschendem Umhang nach oben - und wilde Freude durchströmte ihn, denn er spürte, dass er etwas konnte, was man ihm nicht erst beibringen musste - Fliegen war leicht, Fliegen war toll.","VT stieg auf den Besen, stieß sich heftig vom Boden ab und schoss mit wehendem Haar und in der Luft {{c1::peitschendem}} Umhang nach oben - und wilde Freude durchströmte ihn, denn er spürte, dass er etwas konnte, was man ihm nicht erst beibringen musste - Fliegen war leicht, Fliegen war toll.",1,01_harry_potter_und_der_stein_der_weisen
percys,,percys,ADJ,,,,,,,"Peeves streckte die Zunge heraus und verschwand, nicht ohne die Stöcke auf Percys Kopf fallen zu lassen.","Peeves streckte die Zunge heraus und verschwand, nicht ohne die Stöcke auf {{c1::Percys}} Kopf fallen zu lassen.",1,01_harry_potter_und_der_stein_der_weisen
persönlich,"personal (meist attributiv: von einer Person (direkt) stammend); personally (meist als Adverb, attributiv, keine Steigerung: in eigener Person)",persönlich,ADJ,,,,,"personal (meist attributiv: von einer Person (direkt) stammend); personally (meist als Adverb, attributiv, keine Steigerung: in eigener Person)",dictionary-en,"Doch zugegeben, dachte er und schubste Krätze von seinem Kopfkissen, es war doch eine recht persönliche Frage.","Doch zugegeben, dachte er und schubste Krätze von seinem Kopfkissen, es war doch eine recht {{c1::persönliche}} Frage.",1,01_harry_potter_und_der_stein_der_weisen
petrificus,,petrificus,ADJ,,,,,,,"»Petrificus Totalus!«, schrie sie, mit ausgestrecktem Arm auf Neville deutend.","»{{c1::Petrificus}} Totalus!«, schrie sie, mit ausgestrecktem Arm auf Neville deutend.",1,01_harry_potter_und_der_stein_der_weisen
piepsig,,piepsig,ADJ,,,,,,,"Im Gegenteil, auf seinem Gesicht öffnete sich ein breites Lächeln, und die Leute, die vorbeigingen, blickten auf, als er mit piepsiger Stimme sagte: »Heute verzeih ich alles, mein lieber Herr, heute kann mich nichts aus der Bahn werfen!","Im Gegenteil, auf seinem Gesicht öffnete sich ein breites Lächeln, und die Leute, die vorbeigingen, blickten auf, als er mit {{c1::piepsiger}} Stimme sagte: »Heute verzeih ich alles, mein lieber Herr, heute kann mich nichts aus der Bahn werfen!",3,01_harry_potter_und_der_stein_der_weisen
plump,"plump (dick, rundlich, mollig, pummelig); ungainly (dick, rundlich, mollig, pummelig)",plump,ADJ,,,,,"plump (dick, rundlich, mollig, pummelig); ungainly (dick, rundlich, mollig, pummelig)",dictionary-en,"Dreimal die Woche gingen sie hinaus zu den Gewächshäusern hinter dem Schloss, wo sie bei einer plumpen kleinen Professorin namens Sprout Kräuterkunde hatten.","Dreimal die Woche gingen sie hinaus zu den Gewächshäusern hinter dem Schloss, wo sie bei einer {{c1::plumpen}} kleinen Professorin namens Sprout Kräuterkunde hatten.",2,01_harry_potter_und_der_stein_der_weisen
plötzlich,"suddenly (unerwartet, überraschend, auf einen Schlag)",plötzlich,ADJ,,,,,"suddenly (unerwartet, überraschend, auf einen Schlag)",dictionary-en,"Er stand ganz ruhig da, alle sechs Augen auf sie gerichtet, und Harry wusste, dass der einzige Grund, warum sie nicht schon tot waren, ihr plötzliches Erscheinen war, das ihn überrascht hatte.","Er stand ganz ruhig da, alle sechs Augen auf sie gerichtet, und Harry wusste, dass der einzige Grund, warum sie nicht schon tot waren, ihr {{c1::plötzliches}} Erscheinen war, das ihn überrascht hatte.",8,01_harry_potter_und_der_stein_der_weisen
pochendem,,pochendem,ADJ,,,,,,,Mit laut pochendem Herzen stahl er sich durch den dunklen Flur zur Haustür,Mit laut {{c1::pochendem}} Herzen stahl er sich durch den dunklen Flur zur Haustür,2,01_harry_potter_und_der_stein_der_weisen
praktisch,"handy (handlich anzuwenden, gut zu gebrauchen); practical (in der Praxis, auf die Realität bezogen)",praktisch,ADJ,,,,,"handy (handlich anzuwenden, gut zu gebrauchen); practical (in der Praxis, auf die Realität bezogen)",dictionary-en,"Hagrid wollte Harry auch keinen Kessel aus purem Gold kaufen lassen (»auf der Liste steht Zinn«), aber sie fanden eine praktische kleine Waage, um die Zutaten für die Zaubertränke abzumessen, und ein zusammenschiebbares Messingteleskop.","Hagrid wollte Harry auch keinen Kessel aus purem Gold kaufen lassen (»auf der Liste steht Zinn«), aber sie fanden eine {{c1::praktische}} kleine Waage, um die Zutaten für die Zaubertränke abzumessen, und ein zusammenschiebbares Messingteleskop.",2,01_harry_potter_und_der_stein_der_weisen
prächtig,splendid (besonders schön; üppig ausgestattet),prächtig,ADJ,,,,,splendid (besonders schön; üppig ausgestattet),dictionary-en,Die Dursleys hatten einen kleinen Sohn namens Dudley und in ihren Augen gab es nirgendwo einen prächtigeren Jungen.,Die Dursleys hatten einen kleinen Sohn namens Dudley und in ihren Augen gab es nirgendwo einen {{c1::prächtigeren}} Jungen.,1,01_harry_potter_und_der_stein_der_weisen
prüfendem,,prüfendem,ADJ,,,,,,,"»Außerdem hat er genau die richtige Statur für einen Sucher«, sagte Wood, der nun mit prüfendem Blick um Harry herumging.","»Außerdem hat er genau die richtige Statur für einen Sucher«, sagte Wood, der nun mit {{c1::prüfendem}} Blick um Harry herumging.",1,01_harry_potter_und_der_stein_der_weisen
pur,"pure (lauter, unvermischt); absolute (lauter, unvermischt)",pur,ADJ,,,,,"pure (lauter, unvermischt); absolute (lauter, unvermischt)",dictionary-en,"Hagrid wollte Harry auch keinen Kessel aus purem Gold kaufen lassen (»auf der Liste steht Zinn«), aber sie fanden eine praktische kleine Waage, um die Zutaten für die Zaubertränke abzumessen, und ein zusammenschiebbares Messingteleskop.","Hagrid wollte Harry auch keinen Kessel aus {{c1::purem}} Gold kaufen lassen (»auf der Liste steht Zinn«), aber sie fanden eine praktische kleine Waage, um die Zutaten für die Zaubertränke abzumessen, und ein zusammenschiebbares Messingteleskop.",1,01_harry_potter_und_der_stein_der_weisen
purpurn,purple (die Farbe Purpur habend),purpurn,ADJ,,,,,purple (die Farbe Purpur habend),dictionary-en,"Und ein glatzköpfiger Mann mit einem sehr langen, purpurnen Umhang hatte ihm doch tatsächlich mitten auf der Straße die Hand geschüttelt und war dann ohne ein Wort zu sagen weitergegangen.","Und ein glatzköpfiger Mann mit einem sehr langen, {{c1::purpurnen}} Umhang hatte ihm doch tatsächlich mitten auf der Straße die Hand geschüttelt und war dann ohne ein Wort zu sagen weitergegangen.",3,01_harry_potter_und_der_stein_der_weisen
purpurrot,crimson (ein dunkles schwach ins bläuliche tendierendes Rot); purplish-red (ein dunkles schwach ins bläuliche tendierendes Rot),purpurrot,ADJ,,,,,crimson (ein dunkles schwach ins bläuliche tendierendes Rot); purplish-red (ein dunkles schwach ins bläuliche tendierendes Rot),dictionary-en,"Er trug eine lange Robe, einen purpurroten Umhang, der den Boden streifte, und Schnallenstiefel mit hohen Hacken.","Er trug eine lange Robe, einen {{c1::purpurroten}} Umhang, der den Boden streifte, und Schnallenstiefel mit hohen Hacken.",5,01_harry_potter_und_der_stein_der_weisen
quengelndem,,quengelndem,ADJ,,,,,,,"»Mach, dass sie sich bewegt«, sagte er in quengelndem Ton zu seinem Vater.","»Mach, dass sie sich bewegt«, sagte er in {{c1::quengelndem}} Ton zu seinem Vater.",1,01_harry_potter_und_der_stein_der_weisen
rabenschwarz,,rabenschwarz,ADJ,,,,,,,"Unter einem Büschel rabenschwarzen Haares auf der Stirn konnten sie einen merkwürdigen Schnitt erkennen, der aussah wie ein Blitz.","Unter einem Büschel {{c1::rabenschwarzen}} Haares auf der Stirn konnten sie einen merkwürdigen Schnitt erkennen, der aussah wie ein Blitz.",4,01_harry_potter_und_der_stein_der_weisen
raffiniert,refined (von Rohstoffen: gereinigt und veredelt); sophisticated (von Rohstoffen: gereinigt und veredelt; figurative),raffiniert,ADJ,,,,,refined (von Rohstoffen: gereinigt und veredelt); sophisticated (von Rohstoffen: gereinigt und veredelt; figurative),dictionary-en,"Gerade war er dabei, Harry in die raffinierteren Züge des Spiels einzuführen, als die Abteiltür wieder aufging.","Gerade war er dabei, Harry in die {{c1::raffinierteren}} Züge des Spiels einzuführen, als die Abteiltür wieder aufging.",1,01_harry_potter_und_der_stein_der_weisen
rasch,quick,rasch,ADJ,,,,,quick,dictionary-en,"Er eilte hinter der Bar hervor, trat raschen Schrittes auf Harry zu und ergriff mit Tränen in den Augen seine Hand.","Er eilte hinter der Bar hervor, trat {{c1::raschen}} Schrittes auf Harry zu und ergriff mit Tränen in den Augen seine Hand.",6,01_harry_potter_und_der_stein_der_weisen
rasselnde,,rasselnde,ADJ,,,,,,,Onkel Vernon gab ein merkwürdig rasselndes Geräusch von sich.,Onkel Vernon gab ein merkwürdig {{c1::rasselndes}} Geräusch von sich.,1,01_harry_potter_und_der_stein_der_weisen
ratlos,"at a loss (unsicher, nicht wissend, was zu tun ist; keinen Rat wissend); helpless (unsicher, nicht wissend, was zu tun ist; keinen Rat wissend)",ratlos,ADJ,,,,,"at a loss (unsicher, nicht wissend, was zu tun ist; keinen Rat wissend); helpless (unsicher, nicht wissend, was zu tun ist; keinen Rat wissend)",dictionary-en,Der zuvor noch ratlose Wood schien nun plötzlich hellauf begeistert.,Der zuvor noch {{c1::ratlose}} Wood schien nun plötzlich hellauf begeistert.,2,01_harry_potter_und_der_stein_der_weisen
