front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"die Beschuldigung, -en",,Beschuldigung,NOUN,feminine,Beschuldigungen,-en,,,,Der Puls des Premierministers beschleunigte sich als er an diese Beschuldigungen,Der Puls des Premierministers beschleunigte sich als er an diese {{c1::Beschuldigungen}},2,06_harry_potter_und_der_halbblutprinz
"die Beschäftigte, -n",,Beschäftigte,NOUN,feminine,Beschäftigten,-n,Beschäftigter; keine Beschäftigten; keiner Beschäftigten; keinen Beschäftigten,,,"zusätzliche Anmerkungen gemacht hatte, nicht alle von ihnen Beschäftigten sich","zusätzliche Anmerkungen gemacht hatte, nicht alle von ihnen {{c1::Beschäftigten}} sich",1,06_harry_potter_und_der_halbblutprinz
"die Beschäftigung, -en",,Beschäftigung,NOUN,feminine,Beschäftigungen,-en,,,,wie dumm es ist die Beschäftigung mit Steckern und Toastern und all dem anderen,wie dumm es ist die {{c1::Beschäftigung}} mit Steckern und Toastern und all dem anderen,1,06_harry_potter_und_der_halbblutprinz
"Beschämter, -beschämter",,Beschämter,NOUN,,beschämter,-beschämter,,,,"dazu sich noch viel beschämter zu fühlen, weil er mit der Aufgabe die HorcruxErinnerung zurückzuholen, gescheitert war.","dazu sich noch viel {{c1::beschämter}} zu fühlen, weil er mit der Aufgabe die HorcruxErinnerung zurückzuholen, gescheitert war.",1,06_harry_potter_und_der_halbblutprinz
"die Beschämung, -en",,Beschämung,NOUN,feminine,Beschämungen,-en,,,,einmal ehrliche Beschämung zeigend.,einmal ehrliche {{c1::Beschämung}} zeigend.,1,06_harry_potter_und_der_halbblutprinz
"die Besessenheit, -",,Besessenheit,NOUN,feminine,,,,,,Verliebtheit oder Besessenheit verursachen.,Verliebtheit oder {{c1::Besessenheit}} verursachen.,2,06_harry_potter_und_der_halbblutprinz
"das Besprechungszimmer, -n",,Besprechungszimmer,NOUN,neuter,Besprechungszimmern,-n,Besprechungszimmer,,,Besprechungszimmer?,{{c1::Besprechungszimmer}}?,1,06_harry_potter_und_der_halbblutprinz
"die Bestie, -n",,Bestie,NOUN,feminine,Bestien,-n,,,,Wenn die Bestie erst gerade,Wenn die {{c1::Bestie}} erst gerade,2,06_harry_potter_und_der_halbblutprinz
"die Bestimmung, -en",,Bestimmung,NOUN,feminine,Bestimmungen,-en,,,,Er betrachtet es als seine Bestimmung im Leben zu beißen und so viele,Er betrachtet es als seine {{c1::Bestimmung}} im Leben zu beißen und so viele,1,06_harry_potter_und_der_halbblutprinz
"der Bestimmungsort, -e",,Bestimmungsort,NOUN,masculine,Bestimmungsorte,-e,Bestimmungsorten,,,"niemand hielt sich auf, um zu plaudern, alle hasteten zu ihrem Bestimmungsorte.","niemand hielt sich auf, um zu plaudern, alle hasteten zu ihrem {{c1::Bestimmungsorte}}.",1,06_harry_potter_und_der_halbblutprinz
"die Beteiligung, -en",,Beteiligung,NOUN,feminine,Beteiligungen,-en,,,,Und … wir glauben der Beteiligung von Riesen.,Und … wir glauben der {{c1::Beteiligung}} von Riesen.,2,06_harry_potter_und_der_halbblutprinz
"die Beteuerung, -en",,Beteuerung,NOUN,feminine,Beteuerungen,-en,,,,"Beteuerungen bei ihrem ersten Zusammentreffen jetzt all zu häufig sahen, noch,","{{c1::Beteuerungen}} bei ihrem ersten Zusammentreffen jetzt all zu häufig sahen, noch,",1,06_harry_potter_und_der_halbblutprinz
"die Betreffen--, -",,Betreffen--,NOUN,feminine,,,,,,"nun dir, möchtest du irgendwelche Entscheidungen die ihn betreffen--""","nun dir, möchtest du irgendwelche Entscheidungen die ihn {{c1::betreffen--}}""",1,06_harry_potter_und_der_halbblutprinz
"der Betrüger, -n",,Betrüger,NOUN,masculine,Betrügern,-n,Betrüger,,,und kein Betrüger.,und kein {{c1::Betrüger}}.,3,06_harry_potter_und_der_halbblutprinz
"der Bettpfosten, -",,Bettpfosten,NOUN,masculine,Bettpfosten,-,,,,Er lehnte an seinem Bettpfosten und starrte aus dem,Er lehnte an seinem {{c1::Bettpfosten}} und starrte aus dem,1,06_harry_potter_und_der_halbblutprinz
"Bettungeziefer, -",,Bettungeziefer,NOUN,,Bettungeziefer,-,,,,"- Bettungeziefer, lieber Junge, aber das Geld war kanpp.","- {{c1::Bettungeziefer}}, lieber Junge, aber das Geld war kanpp.",1,06_harry_potter_und_der_halbblutprinz
"die Betäubungsreflexion, -",,Betäubungsreflexion,NOUN,feminine,,,,,,"""Sie lässt sisch geén die Tonks"", sagte Fleur, ihre eigene Betäubungsreflexion in","""Sie lässt sisch geén die Tonks"", sagte Fleur, ihre eigene {{c1::Betäubungsreflexion}} in",1,06_harry_potter_und_der_halbblutprinz
"die Beulenpest, -",,Beulenpest,NOUN,feminine,,,,,,"Dinge… so genannte Schutztränke umherfliegen wie die Beulenpest, oder","Dinge… so genannte Schutztränke umherfliegen wie die {{c1::Beulenpest}}, oder",1,06_harry_potter_und_der_halbblutprinz
"das Bevorstehenden, -",,Bevorstehenden,NOUN,neuter,,,,,,"über das ihm Bevorstehenden zu erfahren, und versuchte aufmerksam,","über das ihm {{c1::Bevorstehenden}} zu erfahren, und versuchte aufmerksam,",1,06_harry_potter_und_der_halbblutprinz
"das Bewustsein, -",,Bewustsein,NOUN,neuter,,,,,,hätte er überhaupt kein eigenes Bewustsein.,hätte er überhaupt kein eigenes {{c1::Bewustsein}}.,1,06_harry_potter_und_der_halbblutprinz
"Bibble, -",,Bibble,NOUN,,Bibble,-,,,,"nicht an seinen Namen erinnern, er ist etwas wie Bibble - Nein, Buggins-""","nicht an seinen Namen erinnern, er ist etwas wie {{c1::Bibble}} - Nein, Buggins-""",1,06_harry_potter_und_der_halbblutprinz
"der Biberpelz-Mantel, -",,Biberpelz-Mantel,NOUN,masculine,Biberpelz-Mantel,-,,,,"gefangen hatte, und seinen großen, zottigen Biberpelz-Mantel trug.","gefangen hatte, und seinen großen, zottigen {{c1::Biberpelz-Mantel}} trug.",1,06_harry_potter_und_der_halbblutprinz
"Biberpelzmantel, -",,Biberpelzmantel,NOUN,,Biberpelzmantel,-,,,,"Biberpelzmantel trug und beim Anblick von Harry zu strahlen begann, während er","{{c1::Biberpelzmantel}} trug und beim Anblick von Harry zu strahlen begann, während er",1,06_harry_potter_und_der_halbblutprinz
"die Bildung, -en",,Bildung,NOUN,feminine,Bildungen,-en,,,,Ein anderes wundervolles Jahr voll magischer Bildung erwartet euch,Ein anderes wundervolles Jahr voll magischer {{c1::Bildung}} erwartet euch,2,06_harry_potter_und_der_halbblutprinz
"die Billś, -",,Billś,NOUN,feminine,,,,,,Billś Nase,{{c1::Billś}} Nase,1,06_harry_potter_und_der_halbblutprinz
"die Biografie, -n",,Biografie,NOUN,feminine,Biografien,-n,,,,"""Ich sagte zu Professor Slughorn 'wo ist die Biographie von Harry","""Ich sagte zu Professor Slughorn 'wo ist die {{c1::Biographie}} von Harry",1,06_harry_potter_und_der_halbblutprinz
"die Blackś, -",,Blackś,NOUN,feminine,Blackś,-,,,,das Familienwappen der Blackś drauf.,das Familienwappen der {{c1::Blackś}} drauf.,1,06_harry_potter_und_der_halbblutprinz
"die Blickrichtung, -en",,Blickrichtung,NOUN,feminine,Blickrichtungen,-en,,,,an der Vorderseite und alle Stühle standen in Blickrichtung auf diesen Tisch.,an der Vorderseite und alle Stühle standen in {{c1::Blickrichtung}} auf diesen Tisch.,1,06_harry_potter_und_der_halbblutprinz
"der Blitzförmiger, -",,Blitzförmiger,NOUN,masculine,,,,,,"""Oho"", sagte er und seine großen runden Augen flogen zu Harryś blitzförmiger","""Oho"", sagte er und seine großen runden Augen flogen zu Harryś {{c1::blitzförmiger}}",1,06_harry_potter_und_der_halbblutprinz
"die Blockierung, -en",,Blockierung,NOUN,feminine,Blockierungen,-en,,,,kann die Blockierung beim Apparieren einfach nicht lösen.,kann die {{c1::Blockierung}} beim Apparieren einfach nicht lösen.,1,06_harry_potter_und_der_halbblutprinz
"der Blott, -",,Blott,NOUN,masculine,,,,,,Flourish und Blotts anschreiben kannst.,Flourish und {{c1::Blotts}} anschreiben kannst.,1,06_harry_potter_und_der_halbblutprinz
"der Blutfluss, -",,Blutfluss,NOUN,masculine,,,,,,Der Blutfluss schien nachzulassen;,Der {{c1::Blutfluss}} schien nachzulassen;,1,06_harry_potter_und_der_halbblutprinz
"das Blutgeschwür, -e",,Blutgeschwür,NOUN,neuter,Blutgeschwüre,-e,Blutgeschwüren,,,"von Blutgeschwüren bis zu Mitessern, aber wechsle nicht das Thema.","von {{c1::Blutgeschwüren}} bis zu Mitessern, aber wechsle nicht das Thema.",1,06_harry_potter_und_der_halbblutprinz
"der Blutgroßneffen, -",,Blutgroßneffen,NOUN,masculine,,,,,,"""Meister will, dass ich dem reinen Blutgroßneffen meiner alten Herrin","""Meister will, dass ich dem reinen {{c1::Blutgroßneffen}} meiner alten Herrin",1,06_harry_potter_und_der_halbblutprinz
"die Blutlache, -n",,Blutlache,NOUN,feminine,Blutlachen,-n,,,,"Es waren zwei Körper, die dort in einer großen Blutlache lagen, mit","Es waren zwei Körper, die dort in einer großen {{c1::Blutlache}} lagen, mit",1,06_harry_potter_und_der_halbblutprinz
"die Blutseite, -",,Blutseite,NOUN,feminine,,,,,,"Er würde die reine Blutseite vorgeben,","Er würde die reine {{c1::Blutseite}} vorgeben,",1,06_harry_potter_und_der_halbblutprinz
"die Blutspur, -en",,Blutspur,NOUN,feminine,Blutspuren,-en,,,,"weit offen, es gab Blutspuren auf den Steinplatten, und mehrere angsterfüllte","weit offen, es gab {{c1::Blutspuren}} auf den Steinplatten, und mehrere angsterfüllte",1,06_harry_potter_und_der_halbblutprinz
"der Blutverräter, -",,Blutverräter,NOUN,masculine,Blutverräter,-,,,,"""Ich würde einen dreckigen Blutverräter wie sie niemals berühren wie auch immer","""Ich würde einen dreckigen {{c1::Blutverräter}} wie sie niemals berühren wie auch immer",3,06_harry_potter_und_der_halbblutprinz
"der Blutverräterkumpel, -",,Blutverräterkumpel,NOUN,masculine,,,,,,"""Dein Blutverräterkumpel ...","""Dein {{c1::Blutverräterkumpel}} ...",1,06_harry_potter_und_der_halbblutprinz
"der Blutzoll, -",,Blutzoll,NOUN,masculine,,,,,,"seinen Blutzoll erhalten hatte, öffnete sich der Torbogen sofort wieder.","seinen {{c1::Blutzoll}} erhalten hatte, öffnete sich der Torbogen sofort wieder.",1,06_harry_potter_und_der_halbblutprinz
"die Blässe, -",,Blässe,NOUN,feminine,Blässe,-,,,,Blässe und Erschöpfung.,{{c1::Blässe}} und Erschöpfung.,1,06_harry_potter_und_der_halbblutprinz
"der Bodenständig, -bodenständiger",,Bodenständig,NOUN,masculine,bodenständiger,-bodenständiger,,,,Er ist ein hart arbeitender bodenständiger,Er ist ein hart arbeitender {{c1::bodenständiger}},1,06_harry_potter_und_der_halbblutprinz
"die Borage, -",,Borage,NOUN,feminine,,,,,,Borage,{{c1::Borage}},1,06_harry_potter_und_der_halbblutprinz
"der Borageś, -",,Borageś,NOUN,masculine,,,,,,"Libatius Borageś abwichen, mit dem Ergebnis, das Slughorn von ihrer vierten","Libatius {{c1::Borageś}} abwichen, mit dem Ergebnis, das Slughorn von ihrer vierten",1,06_harry_potter_und_der_halbblutprinz
"die Boshaftigkeit, -en",,Boshaftigkeit,NOUN,feminine,Boshaftigkeiten,-en,,,,"erzeugt Boshaftigkeit, aus Boshaftigkeit entstehen Lügen.","erzeugt {{c1::Boshaftigkeit}}, aus Boshaftigkeit entstehen Lügen.",2,06_harry_potter_und_der_halbblutprinz
"Bowler-Mütze, -",,Bowler-Mütze,NOUN,,Bowler-Mütze,-,,,,"Ärmeln seines langen Nadelstreifenumhangs, eine limonegrünern Bowler-Mütze in","Ärmeln seines langen Nadelstreifenumhangs, eine limonegrünern {{c1::Bowler-Mütze}} in",1,06_harry_potter_und_der_halbblutprinz
"die Brandwunde, -n",,Brandwunde,NOUN,feminine,Brandwunden,-n,,,,geschwärzten Brandwunden wieder zu verdecken;,geschwärzten {{c1::Brandwunden}} wieder zu verdecken;,1,06_harry_potter_und_der_halbblutprinz
"die Bratensoße, -n",,Bratensoße,NOUN,feminine,Bratensoßen,-n,,,,"""Bratensauce, Fleur?""","""{{c1::Bratensauce}}, Fleur?""",2,06_harry_potter_und_der_halbblutprinz
"die Brautjungfer, -n",,Brautjungfer,NOUN,feminine,Brautjungfern,-n,,,,"""… Bill und isch aben uns entschieden das wir nur zwei Brautjungfern wollen,","""… Bill und isch aben uns entschieden das wir nur zwei {{c1::Brautjungfern}} wollen,",1,06_harry_potter_und_der_halbblutprinz
"der BreitenMund, -",,BreitenMund,NOUN,masculine,,,,,,"Walrossschnurrbart über seinem breitenMund, und er grüßte Harry und Zabini mit","Walrossschnurrbart über seinem {{c1::breitenMund}}, und er grüßte Harry und Zabini mit",1,06_harry_potter_und_der_halbblutprinz
"die Brennnessel, -n",,Brennnessel,NOUN,feminine,Brennnesseln,-n,,,,"Brennnesseln wuchsen so hoch, dass ihre Spitzen die","{{c1::Brennnesseln}} wuchsen so hoch, dass ihre Spitzen die",1,06_harry_potter_und_der_halbblutprinz
"der Brennpunkt, -e",,Brennpunkt,NOUN,masculine,Brennpunkte,-e,Brennpunkten,,,Coles Augen gltten aus dem Brennpunkt und wieder zurück als sie für einen,Coles Augen gltten aus dem {{c1::Brennpunkt}} und wieder zurück als sie für einen,1,06_harry_potter_und_der_halbblutprinz
"die Brillanz, -",,Brillanz,NOUN,feminine,,,,,,"Snape anfing, die Quelle seiner Brillanz bei Zaubertränken zu untersuchen.","Snape anfing, die Quelle seiner {{c1::Brillanz}} bei Zaubertränken zu untersuchen.",2,06_harry_potter_und_der_halbblutprinz
"der Brite, -n",,Brite,NOUN,masculine,Briten,-n,,,,"schüttelte Bills Kissen auf 'weil die Briten ihr Fleisch zu lange braten, das","schüttelte Bills Kissen auf 'weil die {{c1::Briten}} ihr Fleisch zu lange braten, das",1,06_harry_potter_und_der_halbblutprinz
"die Brockdale-Brücke, -",,Brockdale-Brücke,NOUN,feminine,,,,,,Der Einsturz der Brockdale-Brücke... die Mörder der Bones und der,Der Einsturz der {{c1::Brockdale-Brücke}}... die Mörder der Bones und der,3,06_harry_potter_und_der_halbblutprinz
"das Brustschwimmen, -",,Brustschwimmen,NOUN,neuter,,,,,,perfektem Brustschwimmen zu dem dunklen Riss in der Felswand,perfektem {{c1::Brustschwimmen}} zu dem dunklen Riss in der Felswand,1,06_harry_potter_und_der_halbblutprinz
"die Brücke, -n",,Brücke,NOUN,feminine,Brücken,-n,Brückes; Brücke,,,Regierung möglich gewesen sein den Einsturz der Brücke zu verhindern?,Regierung möglich gewesen sein den Einsturz der {{c1::Brücke}} zu verhindern?,3,06_harry_potter_und_der_halbblutprinz
"der Brückenbau, -ten",,Brückenbau,NOUN,masculine,Brückenbauten,-ten,,,,dass sie nicht genug in den Brückenbau,dass sie nicht genug in den {{c1::Brückenbau}},1,06_harry_potter_und_der_halbblutprinz
"der Buchdeckel, -n",,Buchdeckel,NOUN,masculine,Buchdeckeln,-n,Buchdeckel,,,"""Und warum, "" fragte Snape, "" steht auf dem vorderen Buchdeckel der Name","""Und warum, "" fragte Snape, "" steht auf dem vorderen {{c1::Buchdeckel}} der Name",1,06_harry_potter_und_der_halbblutprinz
"der Bug, -e",,Bug,NOUN,masculine,Buge,-e,Büge; Bügen; Bugen; Bugs,,,"Harry keuchte, als der geisterhafte Bug eines winzigen Bootes erschien,","Harry keuchte, als der geisterhafte {{c1::Bug}} eines winzigen Bootes erschien,",2,06_harry_potter_und_der_halbblutprinz
"die Burg, -en",,Burg,NOUN,feminine,Burgen,-en,Bürge; Bürgen,,,"""Vielleicht erklärt deine Schwester sich dazu bereit unser Bürge zu sein.""","""Vielleicht erklärt deine Schwester sich dazu bereit unser {{c1::Bürge}} zu sein.""",1,06_harry_potter_und_der_halbblutprinz
"das Burk, -",,Burk,NOUN,neuter,,,,,,war vor einiger Zeit bei Borgin und Burkes ausgestellt.,war vor einiger Zeit bei Borgin und {{c1::Burkes}} ausgestellt.,3,06_harry_potter_und_der_halbblutprinz
"die Burke, -n",,Burke,NOUN,feminine,Burken,-n,,,,"""Er ging zu Borgin und Burkes"", sagte Harry, ""und fing dort an, Borgin zu","""Er ging zu Borgin und {{c1::Burkes}}"", sagte Harry, ""und fing dort an, Borgin zu",2,06_harry_potter_und_der_halbblutprinz
"der Busenfreund, -e",,Busenfreund,NOUN,masculine,Busenfreunde,-e,Busenfreunden,,,"""Wir werden nie Busenfreunde sein;","""Wir werden nie {{c1::Busenfreunde}} sein;",1,06_harry_potter_und_der_halbblutprinz
"Butterbierkorke, -n",,Butterbierkorke,NOUN,,Butterbierkorken,-n,,,,Halskette aus Butterbierkorken verzichtet hatte.,Halskette aus {{c1::Butterbierkorken}} verzichtet hatte.,1,06_harry_potter_und_der_halbblutprinz
"der Bärenfellmantel, -",,Bärenfellmantel,NOUN,masculine,,,,,,"ihnen, seine Haare nass vom Regen, sein Bärenfellmantel flatterte ihm nach, eine","ihnen, seine Haare nass vom Regen, sein {{c1::Bärenfellmantel}} flatterte ihm nach, eine",1,06_harry_potter_und_der_halbblutprinz
"die Böschung, -en",,Böschung,NOUN,feminine,Böschungen,-en,,,,"überwucherten, brüchigen Böschungen trieb.","überwucherten, brüchigen {{c1::Böschungen}} trieb.",5,06_harry_potter_und_der_halbblutprinz
"Bücherpaket, -en",,Bücherpaket,NOUN,,Bücherpaketen,-en,,,,beladen mit großen Bücherpaketen.,beladen mit großen {{c1::Bücherpaketen}}.,1,06_harry_potter_und_der_halbblutprinz
"Büchertür, -",,Büchertür,NOUN,,,,,,,huschte aus ihrem Blickfeld und knallte die Büchertür hinter sich zu.,huschte aus ihrem Blickfeld und knallte die {{c1::Büchertür}} hinter sich zu.,1,06_harry_potter_und_der_halbblutprinz
"die Bücherwand, -Bücherwände",,Bücherwand,NOUN,feminine,Bücherwände,-Bücherwände,Bücherwänden,,,Er tippte mit seinem Zauberstab auf die Bücherwand hinter sich und mit,Er tippte mit seinem Zauberstab auf die {{c1::Bücherwand}} hinter sich und mit,1,06_harry_potter_und_der_halbblutprinz
"der Büroboden, -",,Büroboden,NOUN,masculine,,,,,,den Büroboden verließen. .,den {{c1::Büroboden}} verließen. .,2,06_harry_potter_und_der_halbblutprinz
"Bürofußbod, -en",,Bürofußbod,NOUN,,Bürofußboden,-en,,,,Bürofußboden verließen;,{{c1::Bürofußboden}} verließen;,1,06_harry_potter_und_der_halbblutprinz
"Cadwallad, -er",,Cadwallad,NOUN,,Cadwallader,-er,,,,Dann erzielte Cadwallader wieder ein Tor und schaffte so den,Dann erzielte {{c1::Cadwallader}} wieder ein Tor und schaffte so den,1,06_harry_potter_und_der_halbblutprinz
"der Cadwallader, -",,Cadwallader,NOUN,masculine,Cadwallader,-,,,,erzielte Cadwallader einen Treffer.,erzielte {{c1::Cadwallader}} einen Treffer.,2,06_harry_potter_und_der_halbblutprinz
"das Captain, -",,Captain,NOUN,neuter,,,,,,Gedanken dem Team als Captain das erstemal gegenüber zutreten.,Gedanken dem Team als {{c1::Captain}} das erstemal gegenüber zutreten.,1,06_harry_potter_und_der_halbblutprinz
"der Caractacus, -",,Caractacus,NOUN,masculine,,,,,,"""Wegen des Beweises von Caractacus Burke"", sagte Dumbledore, ""der, durch","""Wegen des Beweises von {{c1::Caractacus}} Burke"", sagte Dumbledore, ""der, durch",3,06_harry_potter_und_der_halbblutprinz
"die Charakterübung, -",,Charakterübung,NOUN,feminine,,,,,,"sehr gute Charakterübung, Keime ohne Zauberei zu schälen.","sehr gute {{c1::Charakterübung}}, Keime ohne Zauberei zu schälen.",1,06_harry_potter_und_der_halbblutprinz
"der Charlie, -s",,Charlie,NOUN,masculine,Charlies,-s,,,,"""Wow, ich erinnere mich daran als Charlie einer war"", sagte Ron, ausgelassen die","""Wow, ich erinnere mich daran als {{c1::Charlie}} einer war"", sagte Ron, ausgelassen die",1,06_harry_potter_und_der_halbblutprinz
"das Chefzauberer, -",,Chefzauberer,NOUN,neuter,,,,,,"wieder eingestellten Chefzauberer des Wizengamot, der aber offensichtlich nach","wieder eingestellten {{c1::Chefzauberer}} des Wizengamot, der aber offensichtlich nach",1,06_harry_potter_und_der_halbblutprinz
"der Chip, -s",,Chip,NOUN,masculine,Chips,-s,,,,"Er griff über Ron nach ein Paar Hühnerbeinen und einer Handvoll Chips, aber,","Er griff über Ron nach ein Paar Hühnerbeinen und einer Handvoll {{c1::Chips}}, aber,",1,06_harry_potter_und_der_halbblutprinz
"der Cleansweep, -",,Cleansweep,NOUN,masculine,,,,,,"Ron sah bereit aus, um mit seinem Cleansweep 11 aufzusteigen.","Ron sah bereit aus, um mit seinem {{c1::Cleansweep}} 11 aufzusteigen.",1,06_harry_potter_und_der_halbblutprinz
"der Club, -s",,Club,NOUN,masculine,Clubs,-s,,,,"""Genau, für den Slug Club ""sagte Hermine.","""Genau, für den Slug {{c1::Club}} ""sagte Hermine.",2,06_harry_potter_und_der_halbblutprinz
"die Coot, -e",,Coot,NOUN,feminine,Coote,-e,,,,Peakes und Coote wurden immer besser.,Peakes und {{c1::Coote}} wurden immer besser.,2,06_harry_potter_und_der_halbblutprinz
"die Coote, -",,Coote,NOUN,feminine,,,,,,Team waren weil Harry sie mochte und er stattdessen über Peakes und Coote sprach.,Team waren weil Harry sie mochte und er stattdessen über Peakes und {{c1::Coote}} sprach.,5,06_harry_potter_und_der_halbblutprinz
"das Cover, -n",,Cover,NOUN,neuter,Covern,-n,Cover; Covers,,,Tasche heraus und tippte mit seinem Zauberstab auf das Cover und murmelte,Tasche heraus und tippte mit seinem Zauberstab auf das {{c1::Cover}} und murmelte,3,06_harry_potter_und_der_halbblutprinz
